letter,xl1,yl1,zl1,xl2,yl2,zl2,xl3,yl3,zl3,xl4,yl4,zl4,xl5,yl5,zl5,xl6,yl6,zl6,xl7,yl7,zl7,xl8,yl8,zl8,xl9,yl9,zl9,xl10,yl10,zl10,xl11,yl11,zl11,xl12,yl12,zl12,xl13,yl13,zl13,xl14,yl14,zl14,xl15,yl15,zl15,xl16,yl16,zl16,xl17,yl17,zl17,xl18,yl18,zl18,xl19,yl19,zl19,xl20,yl20,zl20,xl21,yl21,zl21,xr1,yr1,zr1,xr2,yr2,zr2,xr3,yr3,zr3,xr4,yr4,zr4,xr5,yr5,zr5,xr6,yr6,zr6,xr7,yr7,zr7,xr8,yr8,zr8,xr9,yr9,zr9,xr10,yr10,zr10,xr11,yr11,zr11,xr12,yr12,zr12,xr13,yr13,zr13,xr14,yr14,zr14,xr15,yr15,zr15,xr16,yr16,zr16,xr17,yr17,zr17,xr18,yr18,zr18,xr19,yr19,zr19,xr20,yr20,zr20,xr21,yr21,zr21
A,0.564084411,0.490751922,-0.000140915,0.675599873,0.481018215,-0.029981107,0.769916177,0.44144088,-0.060088519,0.810004771,0.391728789,-0.103350036,0.783341229,0.352094531,-0.124957278,0.725380421,0.383572757,0.043640122,0.760131836,0.339506,-0.047380894,0.735089242,0.383268297,-0.066567406,0.71022898,0.40716061,-0.036903549,0.673609912,0.375207752,0.025814135,0.704172313,0.333509654,-0.093618587,0.67748642,0.389661491,-0.104251191,0.652511358,0.409479678,-0.062418099,0.61600697,0.372019798,-0.009317108,0.649617434,0.334023774,-0.106860079,0.633144736,0.390759081,-0.100372791,0.608622074,0.41266492,-0.060545992,0.551309884,0.373486161,-0.046293549,0.593383431,0.343374014,-0.088718101,0.591177642,0.382928163,-0.084631398,0.568870485,0.403743565,-0.062437218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503556371,0.662442088,-0.000335764,0.300096571,0.581408978,-0.105827369,0.188123643,0.463329554,-0.127641901,0.234404266,0.359970748,-0.114798591,0.376191854,0.341566086,-0.01042191,0.449441642,0.398188978,-0.000225576,0.503314793,0.298722833,-0.149324015,0.444657028,0.389695674,-0.16072394,0.41886276,0.45029366,-0.124950923,0.576898038,0.426415235,-0.006881942,0.631046236,0.321548134,-0.260672539,0.536215723,0.431029886,-0.284181595,0.51604408,0.492534876,-0.214398161,0.694381118,0.465877414,-0.039614052,0.741437078,0.374380797,-0.270071328,0.621142507,0.477847248,-0.240006953,0.586586356,0.536990047,-0.141048104,0.804945827,0.51713413,-0.084342167,0.848158181,0.441523522,-0.198067531,0.746968448,0.502160788,-0.2010324,0.694473565,0.550682783,-0.153376728
A,0.506477892,0.592669845,-0.000131976,0.663718641,0.518869996,0.004233876,0.719368815,0.432684541,0.030417524,0.681842089,0.349214613,0.039491657,0.611115575,0.298728496,0.060443308,0.540737271,0.391677499,0.189882249,0.534353137,0.313150346,0.123660393,0.573913574,0.375285327,0.103090987,0.581458509,0.424555302,0.12246801,0.445564598,0.408314079,0.150376335,0.4215433,0.328541517,0.020034954,0.486500174,0.410596579,-0.007369473,0.491155416,0.456923574,0.033687532,0.352649152,0.431973785,0.09457583,0.332062662,0.357732385,-0.021839535,0.415641755,0.436288387,-0.001584746,0.419516742,0.480294138,0.056655105,0.253029704,0.463677138,0.038468607,0.24489966,0.394709021,-0.019631727,0.323120058,0.44148019,-0.001399749,0.336422801,0.478734374,0.035850313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.446796745,0.600325584,-1.33E-05,0.582029819,0.570113778,-0.128194958,0.672521651,0.500212312,-0.208100677,0.680393815,0.420400858,-0.279905111,0.632483661,0.372321546,-0.313381284,0.58696723,0.41452232,-0.082767524,0.562458873,0.347159833,-0.203558296,0.550864697,0.417010337,-0.205320105,0.558066607,0.448935449,-0.163291514,0.491425157,0.415126711,-0.076808408,0.460948884,0.348852128,-0.25817439,0.466247976,0.434141964,-0.253359675,0.483403862,0.455580264,-0.178246915,0.401153952,0.424260348,-0.095220551,0.367464006,0.362477183,-0.255480856,0.394333571,0.44123596,-0.224993944,0.413377643,0.463321567,-0.163475215,0.311164528,0.441600293,-0.125873387,0.284558743,0.390540957,-0.21164377,0.316060305,0.442678273,-0.211324126,0.332835346,0.46455422,-0.174868792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576640487,0.719983459,-0.000337372,0.424261242,0.713676572,-0.11038667,0.299646765,0.654933393,-0.169534892,0.274239689,0.594301462,-0.207512036,0.340504199,0.567040384,-0.171511903,0.39885515,0.581609011,-0.113306962,0.366895735,0.539548576,-0.236795366,0.386369705,0.604372501,-0.184322968,0.406114519,0.633622766,-0.117446095,0.489115477,0.577923894,-0.124588899,0.452132553,0.522252679,-0.346926838,0.468951732,0.601945519,-0.316083401,0.491699666,0.620423913,-0.226098746,0.577689052,0.581279218,-0.155095503,0.54212445,0.527215719,-0.354911119,0.537535489,0.606345117,-0.271216422,0.557762921,0.625951588,-0.163974717,0.666688323,0.591571987,-0.194677368,0.648909211,0.549383938,-0.292043775,0.628442764,0.600306809,-0.262071043,0.639922738,0.621295452,-0.22071968
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471040875,0.663830519,-0.000188701,0.345382988,0.611957729,-0.069434159,0.254014671,0.526868522,-0.099952266,0.248269618,0.446634829,-0.133828729,0.342629373,0.414708614,-0.103371337,0.367375433,0.481651664,0.020043017,0.367929518,0.421232581,-0.083376385,0.362857908,0.487416655,-0.067908294,0.367357194,0.51302743,-0.016687695,0.44972229,0.491679639,0.004491842,0.457318991,0.431079417,-0.181859985,0.432829887,0.513177454,-0.168295503,0.43723011,0.529114902,-0.079030171,0.53138566,0.508765221,-0.038921855,0.540814161,0.446807921,-0.204431146,0.50076282,0.525783241,-0.158642828,0.50469923,0.548511386,-0.071936302,0.617141366,0.530906737,-0.093998834,0.619664073,0.478564322,-0.162984312,0.580249667,0.528421164,-0.142838389,0.576109231,0.554104865,-0.089842871
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479240894,0.804596305,-0.000217967,0.266385853,0.750124216,-0.1167228,0.104473114,0.650641978,-0.218951046,0.071538419,0.555935442,-0.313788861,0.194205135,0.546715856,-0.323408097,0.275778532,0.502109647,-0.069029883,0.182466924,0.452195704,-0.223602459,0.205733612,0.557051659,-0.171220794,0.250641674,0.570921123,-0.087533668,0.389217436,0.501534045,-0.094781235,0.291419148,0.459789366,-0.386835158,0.3133699,0.583997369,-0.321668088,0.365265489,0.564412892,-0.168395445,0.498955786,0.515812874,-0.167232171,0.408870459,0.477575988,-0.405063599,0.403041929,0.596044064,-0.312899649,0.456333905,0.583708584,-0.190226868,0.614715934,0.540837526,-0.256253928,0.529997647,0.507095635,-0.356058449,0.506389022,0.590610087,-0.355293334,0.55027771,0.594490707,-0.320381701
A,0.35682711,0.891845107,-8.46E-05,0.509462595,0.783974349,-0.068166405,0.61532867,0.672372878,-0.129486725,0.65122354,0.546584427,-0.210744292,0.594246924,0.466940999,-0.25404799,0.543055117,0.566346943,0.125613585,0.537085891,0.481755525,-0.020713154,0.524972439,0.587237597,-0.028953938,0.532558262,0.597563326,0.044471875,0.448821336,0.569811046,0.110097036,0.435076892,0.484508067,-0.097420424,0.433648288,0.620562136,-0.11174614,0.444006771,0.597815633,-0.008280818,0.358712882,0.585183322,0.062669061,0.346450955,0.507082343,-0.128534168,0.359605104,0.632455349,-0.119163841,0.365405738,0.619203508,-0.014066429,0.273318827,0.612228632,0.010655596,0.274262309,0.548844934,-0.0772442,0.296242714,0.627469003,-0.068808682,0.294300348,0.630334854,0.014400265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.478466451,0.529049575,-0.000152324,0.621855676,0.494882047,-0.115093559,0.696391463,0.409132898,-0.148136258,0.63396883,0.335595399,-0.177091256,0.528716207,0.336026639,-0.171261072,0.657876074,0.370930523,0.009627638,0.644771039,0.301907957,-0.142401233,0.615503192,0.363887519,-0.154315591,0.62452352,0.393347591,-0.102393471,0.564460278,0.367617637,0.018070171,0.53918469,0.302818298,-0.183295652,0.53447783,0.382644027,-0.179543212,0.561314225,0.417938679,-0.092529684,0.473169208,0.371791869,-0.00748506,0.445615441,0.310524762,-0.18577145,0.465054184,0.390938818,-0.159766346,0.48904407,0.430041164,-0.090233691,0.387943983,0.384881645,-0.045279581,0.379580557,0.325812042,-0.127095237,0.398029268,0.3746517,-0.125556186,0.418636173,0.408786118,-0.079551555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.363728642,0.652603805,4.71E-06,0.539722562,0.633295417,-0.154198468,0.68702203,0.546437263,-0.264219135,0.696581602,0.420646966,-0.351718336,0.609164834,0.353216648,-0.379992753,0.595854282,0.413182765,-0.083214171,0.604600251,0.314463288,-0.252073228,0.586343288,0.425253004,-0.210886136,0.590824962,0.460719317,-0.096375145,0.483115941,0.401561052,-0.079975322,0.488522738,0.309657216,-0.345309019,0.474020422,0.457713008,-0.303588867,0.483729392,0.47460857,-0.164914444,0.376488566,0.405780911,-0.109335966,0.38092345,0.323806792,-0.352735937,0.392591089,0.460961282,-0.303314269,0.395558745,0.476523131,-0.197111547,0.269239128,0.422649533,-0.149298534,0.279084474,0.353581071,-0.284091681,0.304782152,0.446693242,-0.272773921,0.300313413,0.470353663,-0.208567783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.450777054,0.731833935,-2.85E-05,0.587661207,0.654603541,-0.081006803,0.649146676,0.556682169,-0.123846009,0.630478263,0.455064297,-0.144992575,0.578834951,0.402218252,-0.122359589,0.520475984,0.487328112,-0.047826506,0.500517786,0.410841465,-0.152296364,0.525096238,0.493874192,-0.104409397,0.539901376,0.513236821,-0.024211306,0.438953072,0.508727908,-0.055660672,0.419906348,0.436663568,-0.256191939,0.458693296,0.539359748,-0.242430493,0.461819857,0.536399066,-0.158173814,0.366299361,0.539757609,-0.081181243,0.349000335,0.481691539,-0.266004145,0.404576063,0.5718261,-0.226013973,0.403347671,0.563387334,-0.156623706,0.294608712,0.574204862,-0.110580102,0.283627808,0.52985543,-0.218234852,0.335372567,0.593448639,-0.211023152,0.326022089,0.591709316,-0.176792368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.51744622,0.680898547,-0.000243031,0.671553552,0.588662505,-0.247114733,0.754524231,0.463101208,-0.403758317,0.700789392,0.362977594,-0.524778545,0.588575602,0.355788857,-0.569456518,0.559734344,0.361925781,-0.281063735,0.449282795,0.256195366,-0.503415704,0.496397704,0.37869519,-0.506970167,0.54829222,0.435494423,-0.435569882,0.432211518,0.399478972,-0.23981005,0.323978782,0.320762932,-0.549834013,0.40761447,0.463346153,-0.53489995,0.472593695,0.498917103,-0.4174411,0.326798171,0.449881464,-0.234422222,0.225646704,0.385818541,-0.517823458,0.327884614,0.50402236,-0.466115057,0.394930929,0.536022127,-0.358892798,0.245455131,0.511417985,-0.244522691,0.149282545,0.457116693,-0.42288354,0.229432821,0.52926898,-0.435502887,0.290568143,0.561998248,-0.389222741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.47939074,0.510180593,-0.00024974,0.681364536,0.461890548,-0.159620777,0.820504546,0.363377392,-0.214578092,0.812303007,0.264142632,-0.245711327,0.695418477,0.230575949,-0.201169252,0.635467291,0.269555897,-0.158979207,0.623863757,0.187528476,-0.339599341,0.63257885,0.285897791,-0.303869426,0.633904636,0.345850796,-0.214998737,0.493387073,0.278838903,-0.164751068,0.46451959,0.192562982,-0.450775445,0.499798626,0.312596112,-0.433790326,0.507917643,0.371934921,-0.341003507,0.353534549,0.299203932,-0.198971018,0.324236244,0.219940439,-0.472607672,0.382436216,0.33290866,-0.412693888,0.398078114,0.390056312,-0.298604131,0.220954388,0.333007902,-0.244521245,0.191590846,0.263629198,-0.410632223,0.256860256,0.335033834,-0.417014539,0.285347313,0.383764267,-0.386899918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.467975199,0.406878918,-0.000156662,0.60772568,0.404981732,-0.11800231,0.746847808,0.354731262,-0.190631166,0.80914849,0.284551293,-0.250233293,0.837229133,0.226123556,-0.280055881,0.725190461,0.272707433,-0.059947494,0.775438249,0.224302813,-0.197709829,0.729104936,0.279465169,-0.221934855,0.695942163,0.304713905,-0.202930182,0.63345629,0.25896579,-0.062492538,0.672385752,0.214663491,-0.26794377,0.623462617,0.300475627,-0.260673732,0.601734877,0.312681854,-0.18803899,0.54355514,0.254965156,-0.085053049,0.584962845,0.218035638,-0.280587882,0.554765463,0.302761137,-0.220277175,0.530506015,0.316257417,-0.136375353,0.448508203,0.257474989,-0.118529931,0.495095849,0.22965844,-0.240766585,0.49191159,0.290169835,-0.217297688,0.470931053,0.303843915,-0.176331595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.472423226,0.57863307,-8.93E-05,0.625853479,0.501171827,-0.097522728,0.739705563,0.377224118,-0.169120818,0.763287306,0.249960974,-0.249002367,0.668912768,0.20138374,-0.277937293,0.609187126,0.270290524,0.046979271,0.590068758,0.162177593,-0.107270315,0.597568333,0.276956707,-0.116952866,0.598156691,0.325383365,-0.049165726,0.513109863,0.270733774,0.030652918,0.486908823,0.157426104,-0.196106926,0.513907373,0.301266551,-0.18147251,0.519576728,0.335979313,-0.066039503,0.411885738,0.286900491,-0.023031445,0.378762364,0.178014755,-0.220004946,0.425480843,0.311485469,-0.203901142,0.435078919,0.352586031,-0.111721493,0.308996081,0.319946259,-0.088519968,0.291285217,0.222372741,-0.181937546,0.335684061,0.307016432,-0.185027629,0.344910949,0.353584945,-0.134791985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.457781971,0.366603434,-0.000116747,0.600979924,0.335226059,-0.124792889,0.721295834,0.280766398,-0.189193189,0.744315922,0.224329308,-0.233465731,0.683228374,0.209312603,-0.225570172,0.648651898,0.227761805,-0.131611422,0.644277453,0.172946513,-0.262445271,0.631219506,0.230781242,-0.253672302,0.635480642,0.258639693,-0.211492449,0.555106699,0.22931084,-0.122929737,0.536949217,0.171826869,-0.332182705,0.541639805,0.252165139,-0.311553031,0.555341423,0.275623769,-0.232873887,0.466778308,0.239011854,-0.136343613,0.454000533,0.18926686,-0.331205845,0.473227978,0.263828546,-0.273898274,0.480677754,0.284522027,-0.190042496,0.383797526,0.256493539,-0.157430977,0.372689068,0.218585685,-0.273584813,0.399010718,0.268024534,-0.269085288,0.407200724,0.288477838,-0.239401087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488541037,0.597559273,-0.000410036,0.308292806,0.530382633,-0.119993925,0.178669006,0.418166995,-0.195996165,0.170242161,0.313015878,-0.257656485,0.291283846,0.265444547,-0.214518085,0.360691607,0.348944187,-0.061720654,0.315909475,0.277301371,-0.233300015,0.31165731,0.36762765,-0.156891689,0.337082028,0.394691527,-0.038496263,0.477427185,0.367983073,-0.093395531,0.440531909,0.293789536,-0.418277383,0.411384016,0.405492723,-0.358190387,0.442183077,0.406131208,-0.200190127,0.590949297,0.395039171,-0.162568122,0.553707182,0.328523695,-0.443772763,0.491590112,0.437714875,-0.339220524,0.521494091,0.44845885,-0.192751765,0.700841308,0.42767787,-0.250016898,0.661287069,0.37670067,-0.374872088,0.603890121,0.450091064,-0.342471093,0.626082003,0.471095264,-0.277316391
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460799664,0.651037216,-0.000329697,0.330188036,0.588902533,-0.13113603,0.259595811,0.485639632,-0.217843711,0.298087537,0.40540573,-0.285147816,0.404117614,0.399924725,-0.281913221,0.416934282,0.421968609,-0.141427517,0.458406717,0.356455743,-0.292137533,0.412614614,0.435689956,-0.265015125,0.392725617,0.466361105,-0.188775674,0.517601311,0.451576293,-0.153060347,0.563421786,0.389463872,-0.416230112,0.488653541,0.480332434,-0.39762339,0.474096566,0.498953968,-0.301655173,0.605677664,0.488757789,-0.187729537,0.641979218,0.431254923,-0.396755397,0.552423596,0.511800468,-0.319096655,0.538746476,0.532875597,-0.215413049,0.684903204,0.532898009,-0.240668967,0.720964134,0.486255288,-0.324202657,0.648627222,0.535585403,-0.288601935,0.628817558,0.556526124,-0.226275742
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583775401,0.661370754,-0.000123784,0.461399198,0.625328779,-0.084577993,0.363354683,0.567915738,-0.161286205,0.338747084,0.507728219,-0.231767014,0.41707468,0.485675812,-0.247882798,0.457908899,0.475633323,-0.098590836,0.409234345,0.440116704,-0.173697278,0.425346255,0.501772285,-0.103826135,0.450058907,0.519764125,-0.038857896,0.531497896,0.475558251,-0.111942261,0.49126032,0.449893594,-0.263798594,0.494709879,0.524314642,-0.222293884,0.516483068,0.519687176,-0.145094126,0.599446118,0.486770898,-0.142184719,0.56254524,0.472422719,-0.272581309,0.546717346,0.542207956,-0.229083046,0.570035636,0.54056108,-0.177839518,0.661660135,0.503516614,-0.183108211,0.623564065,0.497840971,-0.245749325,0.601113558,0.546348333,-0.259458214,0.620648801,0.550973415,-0.265271783
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654653311,0.754281223,-0.000283716,0.515147209,0.733904064,-0.12955305,0.393405616,0.665066957,-0.22581993,0.373450518,0.598453164,-0.305820584,0.459266365,0.568708718,-0.306614131,0.501965046,0.587046325,-0.109372556,0.464898884,0.543763757,-0.25944221,0.471877187,0.615400732,-0.20169197,0.486988425,0.64237994,-0.12105798,0.597057641,0.589766264,-0.12523827,0.567260087,0.533697546,-0.383199602,0.562494755,0.622634947,-0.342370063,0.581467569,0.634672761,-0.228468761,0.691164196,0.600574017,-0.166514188,0.660828769,0.544420123,-0.38956672,0.634018123,0.633402467,-0.295133442,0.654262424,0.651344955,-0.173316941,0.784729779,0.618622959,-0.222427323,0.762838781,0.575958014,-0.330466628,0.727113783,0.6314224,-0.301543951,0.740998149,0.65142715,-0.260262579
A,0.421451807,0.612581015,5.53E-05,0.603426456,0.611729622,-0.123348825,0.76388675,0.551747203,-0.195144027,0.806466341,0.439738482,-0.242352247,0.739323497,0.377363205,-0.233182475,0.706221044,0.455474555,-0.086675383,0.775850415,0.37809673,-0.244585305,0.725162029,0.433240324,-0.240444496,0.70170778,0.450219572,-0.176254004,0.606200218,0.422914356,-0.08666005,0.640526533,0.351154834,-0.340634167,0.58173418,0.464932382,-0.307032853,0.57997483,0.477220893,-0.199132606,0.505827546,0.404564977,-0.119829684,0.527829409,0.344603479,-0.342101663,0.492752671,0.455346316,-0.288631201,0.489407182,0.465079457,-0.19201602,0.398068845,0.393011868,-0.161333278,0.426137984,0.329893976,-0.281157851,0.416607976,0.408762962,-0.260654151,0.402559549,0.427662343,-0.214211315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453404665,0.75193572,-0.000206145,0.364847004,0.638146996,-0.053889189,0.342759371,0.462932676,-0.076939203,0.360094547,0.312190324,-0.092183903,0.38349086,0.189191639,-0.068443775,0.418379605,0.372720212,-0.047684945,0.441337526,0.250391006,-0.120840833,0.424477994,0.389838666,-0.100523956,0.414504826,0.464112461,-0.059279107,0.478097796,0.425599843,-0.05210891,0.50334686,0.314449608,-0.181134433,0.465873688,0.480636388,-0.161105156,0.456866175,0.529530287,-0.104164191,0.53072083,0.490950227,-0.068819463,0.55428201,0.387248069,-0.187479272,0.504425943,0.549435437,-0.142297447,0.489668071,0.608042061,-0.075463668,0.577599585,0.560858488,-0.088969938,0.598916471,0.481160164,-0.152384967,0.55758065,0.581210017,-0.137683675,0.539515018,0.636701226,-0.099752292
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428176641,0.651556313,-0.000209015,0.290826678,0.619720876,-0.056604877,0.185081422,0.560079217,-0.111953713,0.167676374,0.495349467,-0.166697904,0.240712702,0.473133534,-0.170252457,0.286596656,0.488090187,-0.023206998,0.253258586,0.433737993,-0.104035243,0.266306818,0.494597226,-0.072043769,0.285379708,0.517609894,-0.020278852,0.362641454,0.487622231,-0.052051522,0.332644105,0.434574902,-0.224629581,0.338987738,0.509081602,-0.195232451,0.360793114,0.521986783,-0.111599311,0.438220441,0.494575381,-0.101894021,0.409375072,0.443206996,-0.243216306,0.396148741,0.516783655,-0.181969598,0.416583925,0.53422904,-0.098637618,0.520754099,0.507600129,-0.162085116,0.492790699,0.458148986,-0.211149618,0.472439528,0.50768286,-0.195569411,0.490042448,0.529129863,-0.16772449
A,0.542532563,0.622180402,-0.000484293,0.739187896,0.512954414,-0.144755304,0.858922958,0.375655413,-0.263581216,0.845151961,0.248275787,-0.363042057,0.724115252,0.197012633,-0.369945228,0.651110888,0.290087312,-0.107843652,0.62052691,0.189967334,-0.310397744,0.667765915,0.301782578,-0.262056679,0.673945069,0.345676512,-0.159008324,0.492513567,0.32577607,-0.143561184,0.450118154,0.222699657,-0.48541528,0.543115616,0.366254926,-0.460680962,0.538085282,0.389732718,-0.33933261,0.345512837,0.369368494,-0.206131071,0.316549778,0.276643425,-0.511622906,0.42555204,0.405217111,-0.406445295,0.414748669,0.430161715,-0.26190263,0.200351089,0.423905849,-0.281165808,0.183702052,0.345594406,-0.4318088,0.289113522,0.426843107,-0.389365852,0.294199854,0.454100281,-0.33479467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.422705948,0.483560324,3.79E-05,0.558981836,0.440790504,-0.163343012,0.680762172,0.35555461,-0.321250588,0.687009752,0.273961663,-0.460325986,0.594205141,0.245534301,-0.536840141,0.563867331,0.247314543,-0.207818761,0.566382289,0.197533354,-0.398103476,0.572804391,0.289553553,-0.358439773,0.569726288,0.314479649,-0.263592094,0.447353393,0.25863564,-0.220874161,0.435564578,0.200638428,-0.498051643,0.468052626,0.318949163,-0.473964453,0.465544045,0.326037407,-0.38259989,0.345088392,0.288733363,-0.257906049,0.33600843,0.242055252,-0.509930432,0.385467768,0.352626413,-0.432420015,0.378231972,0.362473011,-0.329728812,0.254164726,0.331001222,-0.30794692,0.24472563,0.289103806,-0.435452729,0.299064636,0.359097064,-0.409248143,0.300429046,0.375579357,-0.369560659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
